timestamp,src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,total_packets,total_bytes,avg_packet_size,min_packet_size,max_packet_size,packets_per_second,bytes_per_second,syn_count,ack_count,fin_count,rst_count,psh_count,unique_src_ports,unique_dst_ports,device_total_flows,device_avg_pkt_rate,device_pkt_rate_deviation,device_avg_byte_rate,device_byte_rate_deviation,device_unique_dst_ips,device_unique_dst_ports,device_new_dst_ratio,device_protocol_dist_tcp,device_protocol_dist_udp,device_protocol_dist_icmp,device_avg_payload_size,device_payload_size_deviation,is_registered_iot,is_gateway,device_age_seconds,network_active_flows,network_total_pps,network_total_bps,network_unique_src_ips,network_unique_dst_ips,network_avg_flow_duration,network_entropy_src_ip,network_entropy_dst_port,active_snort_alerts,distinct_alert_types,label,attack_type,snort_sid
2026-02-25T05:19:48.539362,10.0.0.1,10.0.0.4,0,0,ICMP,4.7734,11,1078,98.0,98,98,2.3044,225.8326,0,0,0,0,0,0,0,8,38.272,-0.8018,3750.6562,-0.8018,2,1,1.0,0.0,0.0,1.0,55.8142,0.0,0,0,21.48,8,220.8,21638.4,4,4,3.2723,0.8041,0.0,0,0,0,normal,
2026-02-25T05:19:49.813016,10.0.0.3,10.0.0.2,0,0,ICMP,1.7895,2,196,98.0,98,98,1.1176,109.5265,0,0,0,0,0,0,0,12,85.8918,-0.309,8417.3931,-0.309,2,1,1.0,0.0,0.0,1.0,70.3219,0.0,0,0,25.45,8,220.8,21638.4,4,4,3.2723,0.8041,0.0,0,0,0,normal,
2026-02-25T05:19:49.813720,10.0.0.2,10.0.0.3,0,0,ICMP,1.8011,4,392,98.0,98,98,2.2209,217.6469,0,0,0,0,0,0,0,2,0.8528,-0.7071,83.5764,-0.7071,1,1,1.0,0.0,0.0,1.0,18.62,0.0,0,0,5.56,8,220.8,21638.4,4,4,3.2723,0.8041,0.0,0,0,0,normal,
2026-02-25T05:19:50.422908,10.0.0.4,10.0.0.3,0,0,ICMP,2.0168,20,1960,98.0,98,98,9.9165,971.8131,0,0,0,0,0,0,0,9,112.9351,-0.5015,11067.6377,-0.5015,2,1,1.0,0.0,0.0,1.0,60.0328,0.0,0,0,25.19,8,220.8,21638.4,4,4,3.2723,0.8041,0.0,0,0,0,normal,
2026-02-25T05:19:50.423196,10.0.0.3,10.0.0.4,0,0,ICMP,1.1198,8,784,98.0,98,98,7.1444,700.1519,0,0,0,0,0,0,0,13,78.017,-0.2767,7645.669,-0.2767,3,1,1.0,0.0,0.0,1.0,73.0897,0.0,0,0,25.45,8,220.8,21638.4,4,4,3.2723,0.8041,0.0,0,0,0,normal,
2026-02-25T05:19:53.530244,10.0.0.1,10.0.0.3,0,0,ICMP,4.992,1163,113974,98.0,98,98,232.9723,22831.2871,0,0,0,0,0,0,0,9,57.742,1.6337,5658.7193,1.6337,1,1,1.0,0.0,0.0,1.0,60.0328,0.0,0,0,26.49,10,279.6,27400.8,4,4,3.163,0.8292,0.0,0,0,0,normal,
2026-02-25T05:19:53.540195,10.0.0.3,10.0.0.1,0,0,ICMP,4.9845,121,11858,98.0,98,98,24.2752,2378.9684,0,0,0,0,0,0,0,14,72.6428,-0.207,7118.999,-0.207,1,1,1.0,0.0,0.0,1.0,75.5807,0.0,0,0,30.45,10,279.6,27400.8,4,4,3.163,0.8292,0.0,0,0,0,normal,
2026-02-25T05:19:53.781798,10.0.0.4,10.0.0.1,0,0,ICMP,4.3047,68,6664,98.0,98,98,15.7968,1548.0856,0,0,0,0,0,0,0,10,103.2212,-0.4598,10115.6824,-0.4598,1,1,1.0,0.0,0.0,1.0,63.8295,0.0,0,0,30.2,10,279.6,27400.8,4,4,3.163,0.8292,0.0,0,0,0,normal,
2026-02-25T05:19:53.811538,10.0.0.2,10.0.0.3,0,0,ICMP,4.3087,8,784,98.0,98,98,1.8567,181.9579,0,0,0,0,0,0,0,3,0.9532,-0.6395,93.4145,-0.6395,1,1,1.0,0.0,0.0,1.0,26.558,0.0,0,0,10.56,10,279.6,27400.8,4,4,3.163,0.8292,0.0,0,0,0,normal,
2026-02-25T05:19:53.811698,10.0.0.3,10.0.0.2,0,0,ICMP,4.462,15,1470,98.0,98,98,3.3617,329.4498,0,0,0,0,0,0,0,15,65.7147,-0.2761,6440.044,-0.2761,2,1,1.0,0.0,0.0,1.0,77.8227,0.0,0,0,30.45,10,279.6,27400.8,4,4,3.163,0.8292,0.0,0,0,0,normal,
2026-02-25T05:19:54.390692,10.0.0.1,10.0.0.4,0,0,ICMP,3.4138,8,784,98.0,98,98,2.3434,229.6545,0,0,0,0,0,0,0,10,52.2022,-0.8067,5115.8128,-0.8067,2,1,1.0,0.0,0.0,1.0,63.8295,0.0,0,0,26.49,10,279.6,27400.8,4,4,3.163,0.8292,0.0,0,0,0,normal,
2026-02-25T05:19:55.758257,10.0.0.2,10.0.0.4,0,0,ICMP,2.5486,4,392,98.0,98,98,1.5695,153.8108,0,0,0,0,0,0,0,4,1.0148,-0.6187,99.4541,-0.6187,2,1,1.0,0.0,0.0,1.0,33.7022,0.0,0,0,10.56,10,279.6,27400.8,4,4,3.163,0.8292,0.0,0,0,0,normal,
2026-02-25T05:19:55.758728,10.0.0.4,10.0.0.2,0,0,ICMP,2.5343,2,196,98.0,98,98,0.7892,77.3375,0,0,0,0,0,0,0,11,92.978,-0.4693,9111.8479,-0.4693,2,1,1.0,0.0,0.0,1.0,67.2466,0.0,0,0,30.2,10,279.6,27400.8,4,4,3.163,0.8292,0.0,0,0,0,normal,
2026-02-25T05:19:57.221844,10.0.0.4,10.0.0.3,0,0,ICMP,0.001,1,98,98.0,98,98,1000.0,98000.0,0,0,0,0,0,0,0,12,183.6802,1.6582,18000.6632,1.6582,3,1,1.0,0.0,0.0,1.0,70.3219,0.0,0,0,30.2,10,279.6,27400.8,4,4,3.163,0.8292,0.0,0,0,0,normal,
2026-02-25T05:19:57.221999,10.0.0.3,10.0.0.4,0,0,ICMP,0.0804,8,784,98.0,98,98,99.4538,9746.4761,0,0,0,0,0,0,0,16,69.0886,0.096,6770.6872,0.096,3,1,1.0,0.0,0.0,1.0,79.8404,0.0,0,0,30.45,10,279.6,27400.8,4,4,3.163,0.8292,0.0,0,0,0,normal,
2026-02-25T05:19:58.536839,10.0.0.3,10.0.0.1,0,0,ICMP,4.5599,99,9702,98.0,98,98,21.7112,2127.6999,0,0,0,0,0,0,0,17,64.3509,-0.2116,6306.3885,-0.2116,1,1,1.0,0.0,0.0,1.0,81.6564,0.0,0,0,35.46,10,193.2,18933.6,4,4,2.3905,1.0069,0.0,0,0,0,normal,
2026-02-25T05:19:58.537008,10.0.0.1,10.0.0.3,0,0,ICMP,4.5684,748,73304,98.0,98,98,163.7345,16045.9787,0,0,0,0,0,0,0,11,63.3554,0.8995,6208.8294,0.8995,1,1,1.0,0.0,0.0,1.0,67.2466,0.0,0,0,31.49,10,193.2,18933.6,4,4,2.3905,1.0069,0.0,0,0,0,normal,
2026-02-25T05:19:58.557585,10.0.0.4,10.0.0.1,0,0,ICMP,4.0282,71,6958,98.0,98,98,17.6259,1727.3359,0,0,0,0,0,0,0,13,167.0748,-0.5078,16373.3304,-0.5078,1,1,1.0,0.0,0.0,1.0,73.0897,0.0,0,0,35.2,10,193.2,18933.6,4,4,2.3905,1.0069,0.0,0,0,0,normal,
2026-02-25T05:19:58.572477,10.0.0.1,10.0.0.4,0,0,ICMP,3.9135,6,588,98.0,98,98,1.5332,150.2496,0,0,0,0,0,0,0,12,57.1732,-0.844,5602.9714,-0.844,2,1,1.0,0.0,0.0,1.0,70.3219,0.0,0,0,31.49,10,193.2,18933.6,4,4,2.3905,1.0069,0.0,0,0,0,normal,
2026-02-25T05:19:58.920208,10.0.0.3,10.0.0.2,0,0,ICMP,3.8829,15,1470,98.0,98,98,3.8631,378.5862,0,0,0,0,0,0,0,18,58.3021,-0.2776,5713.6083,-0.2776,2,1,1.0,0.0,0.0,1.0,83.2907,0.0,0,0,35.46,10,193.2,18933.6,4,4,2.3905,1.0069,0.0,0,0,0,normal,
2026-02-25T05:19:59.354398,10.0.0.3,10.0.0.4,0,0,ICMP,0.001,1,98,98.0,98,98,1000.0,98000.0,0,0,0,0,0,0,0,19,152.4719,2.8307,14942.2475,2.8307,3,1,1.0,0.0,0.0,1.0,84.7617,0.0,0,0,35.46,10,193.2,18933.6,4,4,2.3905,1.0069,0.0,0,0,0,normal,
2026-02-25T05:19:59.354682,10.0.0.4,10.0.0.3,0,0,ICMP,1.5315,20,1960,98.0,98,98,13.0587,1279.7535,0,0,0,0,0,0,0,14,151.6732,-0.4958,14863.9727,-0.4958,2,1,1.0,0.0,0.0,1.0,75.5807,0.0,0,0,35.2,10,193.2,18933.6,4,4,2.3905,1.0069,0.0,0,0,0,normal,
2026-02-25T05:19:59.558372,10.0.0.2,10.0.0.3,0,0,ICMP,1.3963,3,294,98.0,98,98,2.1486,210.5632,0,0,0,0,0,0,0,5,1.1282,-0.3566,110.565,-0.3566,1,1,1.0,0.0,0.0,1.0,40.132,0.0,0,0,15.57,10,193.2,18933.6,4,4,2.3905,1.0069,0.0,0,0,0,normal,
2026-02-25T05:20:01.215138,10.0.0.2,10.0.0.4,0,0,ICMP,0.0225,2,196,98.0,98,98,88.7899,8701.415,0,0,0,0,0,0,0,6,9.8944,2.0378,969.65,2.0378,2,1,1.0,0.0,0.0,1.0,45.9188,0.0,0,0,15.57,10,193.2,18933.6,4,4,2.3905,1.0069,0.0,0,0,0,normal,
2026-02-25T05:20:01.216644,10.0.0.4,10.0.0.2,0,0,ICMP,0.001,1,98,98.0,98,98,1000.0,98000.0,0,0,0,0,0,0,0,15,236.5059,1.602,23177.5755,1.602,3,1,1.0,0.0,0.0,1.0,77.8227,0.0,0,0,35.2,10,193.2,18933.6,4,4,2.3905,1.0069,0.0,0,0,0,normal,
2026-02-25T05:20:05.823805,10.0.0.1,10.0.0.3,0,0,ICMP,2.709,509,49882,98.0,98,98,187.8917,18413.3825,0,0,0,0,0,0,0,13,70.245,1.1401,6884.0125,1.1401,1,1,1.0,0.0,0.0,1.0,73.0897,0.0,0,0,36.5,8,140.8,13798.4,4,4,1.5759,1.1398,0.0,0,0,0,normal,
2026-02-25T05:20:05.918708,10.0.0.3,10.0.0.1,0,0,ICMP,2.6211,103,10094,98.0,98,98,39.2963,3851.0364,0,0,0,0,0,0,0,20,141.1544,-0.2451,13833.1263,-0.2451,1,1,1.0,0.0,0.0,1.0,86.0855,0.0,0,0,40.47,8,140.8,13798.4,4,4,1.5759,1.1398,0.0,0,0,0,normal,
2026-02-25T05:20:06.060321,10.0.0.1,10.0.0.4,0,0,ICMP,1.7499,4,392,98.0,98,98,2.2859,224.0141,0,0,0,0,0,0,0,14,63.4491,-0.8569,6218.0127,-0.8569,2,1,1.0,0.0,0.0,1.0,75.5807,0.0,0,0,36.5,8,140.8,13798.4,4,4,1.5759,1.1398,0.0,0,0,0,normal,
2026-02-25T05:20:06.060729,10.0.0.4,10.0.0.1,0,0,ICMP,2.3272,61,5978,98.0,98,98,26.2122,2568.7949,0,0,0,0,0,0,0,16,215.4765,-0.5252,21116.6974,-0.5252,1,1,1.0,0.0,0.0,1.0,79.8404,0.0,0,0,40.21,8,140.8,13798.4,4,4,1.5759,1.1398,0.0,0,0,0,normal,
2026-02-25T05:20:06.272651,10.0.0.3,10.0.0.2,0,0,ICMP,1.8985,20,1960,98.0,98,98,10.5345,1032.3818,0,0,0,0,0,0,0,21,128.0924,-0.3311,12553.0519,-0.3311,2,1,1.0,0.0,0.0,1.0,87.2769,0.0,0,0,40.47,8,140.8,13798.4,4,4,1.5759,1.1398,0.0,0,0,0,normal,
2026-02-25T05:20:06.373734,10.0.0.2,10.0.0.3,0,0,ICMP,0.8578,4,392,98.0,98,98,4.663,456.9738,0,0,0,0,0,0,0,7,9.3712,-0.3335,918.3824,-0.3335,1,1,1.0,0.0,0.0,1.0,51.1269,0.0,0,0,20.58,8,140.8,13798.4,4,4,1.5759,1.1398,0.0,0,0,0,normal,
2026-02-25T05:20:07.064640,10.0.0.2,10.0.0.4,0,0,ICMP,0.4424,2,196,98.0,98,98,4.5212,443.0788,0,0,0,0,0,0,0,8,8.8862,-0.3167,870.8521,-0.3167,2,1,1.0,0.0,0.0,1.0,55.8142,0.0,0,0,20.58,8,140.8,13798.4,4,4,1.5759,1.1398,0.0,0,0,0,normal,
2026-02-25T05:20:07.507273,10.0.0.4,10.0.0.2,0,0,ICMP,0.001,1,98,98.0,98,98,1000.0,98000.0,0,0,0,0,0,0,0,17,293.9289,1.5028,28805.0277,1.5028,2,1,1.0,0.0,0.0,1.0,81.6564,0.0,0,0,40.21,8,140.8,13798.4,4,4,1.5759,1.1398,0.0,0,0,0,normal,
2026-02-25T05:20:08.550513,10.0.0.1,10.0.0.3,0,0,ICMP,4.9799,837,82026,98.0,98,98,168.075,16471.35,0,0,0,0,0,0,0,15,73.9117,0.9309,7243.3464,0.9309,1,1,1.0,0.0,0.0,1.0,77.8227,0.0,0,0,41.51,8,234.6,22990.8,4,4,4.4077,1.1759,0.0,0,0,0,normal,
2026-02-25T05:20:08.554306,10.0.0.1,10.0.0.4,0,0,ICMP,3.8267,5,490,98.0,98,98,1.3066,128.0493,0,0,0,0,0,0,0,16,66.6512,-0.8834,6531.8167,-0.8834,2,1,1.0,0.0,0.0,1.0,79.8404,0.0,0,0,41.51,8,234.6,22990.8,4,4,4.4077,1.1759,0.0,0,0,0,normal,
2026-02-25T05:20:08.554579,10.0.0.4,10.0.0.1,0,0,ICMP,4.9788,119,11662,98.0,98,98,23.9015,2342.3515,0,0,0,0,0,0,0,18,266.9261,-0.5771,26158.7601,-0.5771,1,1,1.0,0.0,0.0,1.0,83.2907,0.0,0,0,45.22,8,234.6,22990.8,4,4,4.4077,1.1759,0.0,0,0,0,normal,
2026-02-25T05:20:08.602547,10.0.0.3,10.0.0.1,0,0,ICMP,4.9263,146,14308,98.0,98,98,29.6371,2904.4383,0,0,0,0,0,0,0,22,118.2468,-0.2605,11588.1905,-0.2605,1,1,1.0,0.0,0.0,1.0,88.3492,0.0,0,0,45.47,8,234.6,22990.8,4,4,4.4077,1.1759,0.0,0,0,0,normal,
2026-02-25T05:20:08.724431,10.0.0.3,10.0.0.2,0,0,ICMP,4.7659,47,4606,98.0,98,98,9.8617,966.4488,0,0,0,0,0,0,0,23,107.4083,-0.3209,10526.0164,-0.3209,2,1,1.0,0.0,0.0,1.0,89.3143,0.0,0,0,45.47,8,234.6,22990.8,4,4,4.4077,1.1759,0.0,0,0,0,normal,
2026-02-25T05:20:08.973111,10.0.0.4,10.0.0.2,0,0,ICMP,4.25,10,980,98.0,98,98,2.3529,230.5869,0,0,0,0,0,0,0,19,240.4688,-0.6022,23565.9427,-0.6022,2,1,1.0,0.0,0.0,1.0,84.7617,0.0,0,0,45.22,8,234.6,22990.8,4,4,4.4077,1.1759,0.0,0,0,0,normal,
2026-02-25T05:20:09.104818,10.0.0.2,10.0.0.3,0,0,ICMP,3.7834,5,490,98.0,98,98,1.3216,129.5127,0,0,0,0,0,0,0,9,8.1298,-0.397,796.7181,-0.397,1,1,1.0,0.0,0.0,1.0,60.0328,0.0,0,0,25.58,8,234.6,22990.8,4,4,4.4077,1.1759,0.0,0,0,0,normal,
2026-02-25T05:20:09.303360,10.0.0.2,10.0.0.4,0,0,ICMP,3.7509,4,392,98.0,98,98,1.0664,104.5094,0,0,0,0,0,0,0,10,7.4234,-0.384,727.4973,-0.384,2,1,1.0,0.0,0.0,1.0,63.8295,0.0,0,0,25.58,8,234.6,22990.8,4,4,4.4077,1.1759,0.0,0,0,0,normal,
2026-02-25T05:20:13.552338,10.0.0.1,10.0.0.3,0,0,ICMP,4.998,631,61838,98.0,98,98,126.2504,12372.5345,0,0,0,0,0,0,0,17,72.6111,0.5052,7115.8885,0.5052,1,1,1.0,0.0,0.0,1.0,81.6564,0.0,0,0,46.51,10,175.8,17228.4,4,4,2.6681,1.1597,0.0,0,0,0,normal,
2026-02-25T05:20:13.651680,10.0.0.4,10.0.0.1,0,0,ICMP,4.7699,81,7938,98.0,98,98,16.9817,1664.203,0,0,0,0,0,0,0,20,218.1201,-0.5511,21375.7688,-0.5511,1,1,1.0,0.0,0.0,1.0,86.0855,0.0,0,0,50.22,10,175.8,17228.4,4,4,2.6681,1.1597,0.0,0,0,0,normal,
2026-02-25T05:20:13.660272,10.0.0.3,10.0.0.1,0,0,ICMP,4.7597,104,10192,98.0,98,98,21.8502,2141.3215,0,0,0,0,0,0,0,24,98.8525,-0.2727,9687.5469,-0.2727,1,1,1.0,0.0,0.0,1.0,90.1829,0.0,0,0,50.48,10,175.8,17228.4,4,4,2.6681,1.1597,0.0,0,0,0,normal,
2026-02-25T05:20:13.906765,10.0.0.3,10.0.0.2,0,0,ICMP,4.4389,32,3136,98.0,98,98,7.2089,706.4741,0,0,0,0,0,0,0,25,89.6882,-0.3182,8789.4396,-0.3182,2,1,1.0,0.0,0.0,1.0,90.9646,0.0,0,0,50.48,10,175.8,17228.4,4,4,2.6681,1.1597,0.0,0,0,0,normal,
